id,class
650, 1
651, 0
652, 0
653, 1
654, 1
655, 0
656, 0
657, 0
658, 0
659, 0
660, 1
661, 0
662, 1
663, 0
664, 1
665, 1
666, 1
667, 0
668, 0
669, 0
670, 1
671, 0
672, 0
673, 1
674, 0
675, 0
676, 0
677, 1
678, 0
679, 0
680, 1
681, 1
682, 1
683, 0
684, 1
685, 1
686, 1
687, 0
688, 0
689, 0
690, 1
691, 0
692, 1
693, 0
694, 1
695, 0
696, 1
697, 0
698, 1
699, 0
700, 0
701, 1
702, 0
703, 0
704, 1
705, 0
706, 0
707, 0
708, 0
709, 1
710, 0
711, 0
712, 1
713, 1
714, 0
715, 0
716, 1
717, 1
718, 1
719, 1
720, 0
721, 0
722, 0
723, 1
724, 1
725, 1
726, 0
727, 0
728, 1
729, 0
730, 1
731, 1
732, 0
733, 0
734, 0
735, 0
736, 1
737, 1
738, 0
739, 0
740, 0
741, 1
742, 1
743, 1
744, 1
745, 1
746, 0
747, 0
748, 1
749, 0
750, 0
751, 0
752, 0
753, 1
754, 1
755, 0
756, 1
757, 0
758, 0
759, 0
760, 0
761, 0
762, 1
763, 0
764, 0
765, 1
766, 0
767, 1
768, 0
769, 0
770, 0
771, 0
772, 0
773, 1
774, 1
775, 0
776, 1
777, 0
778, 1
779, 0
780, 0
781, 1
782, 1
783, 0
784, 1
785, 0
786, 1
787, 0
788, 1
789, 0
790, 0
791, 0
792, 0
793, 1
794, 0
795, 1
796, 0
797, 1
798, 1
799, 1
800, 0
801, 0
802, 0
803, 1
804, 1
805, 1
806, 1
807, 1
808, 0
809, 1
810, 1
811, 0
812, 0
813, 0
814, 0
815, 0
816, 0
817, 1
818, 0
819, 0
820, 0
821, 1
822, 0
823, 0
824, 0
825, 1
826, 0
827, 0
828, 0
829, 0
830, 0
831, 1
832, 0
833, 0
834, 0
835, 1
836, 0
837, 0
838, 1
839, 0
840, 0
841, 0
842, 1
843, 0
844, 0
845, 1
846, 0
847, 0
848, 0
849, 1
850, 0
851, 0
852, 1
853, 0
854, 0
855, 0
856, 0
857, 1
858, 0
859, 0
860, 0
861, 1
862, 0
863, 1
864, 0
865, 0
866, 0
867, 0
868, 0
869, 1
870, 0
871, 0
872, 1
873, 0
874, 0
875, 0
876, 0
877, 1
878, 0
879, 0
880, 0
881, 1
882, 0
883, 0
884, 0
885, 1
886, 0
887, 1
888, 0
889, 0
890, 1
891, 1
892, 0
893, 0
894, 0
895, 1
896, 0
897, 0
898, 0
899, 0
900, 1
901, 0
902, 0
903, 1
904, 0
905, 0
906, 0
907, 0
908, 1
909, 1
910, 1
911, 0
912, 0
913, 1
914, 0
915, 0
916, 0
917, 1
918, 1
919, 0
920, 0
921, 1
922, 0
923, 0
924, 0
925, 0
926, 1
927, 1
928, 0
929, 1
930, 1
931, 0
932, 1
933, 0
934, 0
935, 0
936, 0
937, 1
938, 1
939, 0
940, 1
941, 0
942, 0
943, 0
944, 0
945, 0
946, 0
947, 1
948, 0
949, 1
950, 0
951, 0
952, 0
953, 0
954, 0
955, 0
956, 0
957, 1
958, 1
959, 0
960, 1
961, 0
962, 0
963, 0
964, 0
965, 1
966, 0
967, 0
968, 0
969, 0
970, 1
971, 1
972, 1
973, 0
974, 0
975, 1
976, 1
977, 0
978, 0
979, 0
980, 1
981, 1
982, 1
983, 0
984, 0
985, 0
986, 0
987, 1
988, 0
989, 1
990, 0
991, 0
992, 1
993, 1
994, 1
995, 0
996, 0
997, 0
998, 0
999, 0
1000, 0
1001, 1
1002, 0
1003, 1
1004, 1
1005, 1
1006, 0
1007, 0
1008, 0
1009, 0
1010, 0
1011, 0
1012, 1
1013, 0
1014, 0
1015, 0
1016, 0
1017, 0
1018, 0
1019, 1
1020, 1
1021, 1
1022, 1
1023, 0
1024, 1
1025, 0
1026, 0
1027, 1
1028, 0
1029, 1
1030, 1
1031, 1
1032, 1
1033, 0
1034, 1
1035, 1
1036, 1
1037, 0
1038, 1
1039, 0
1040, 0
1041, 1
1042, 0
1043, 0
1044, 0
1045, 1
1046, 1
1047, 1
1048, 0
1049, 0
1050, 1
1051, 0
1052, 1
1053, 1
1054, 0
1055, 0
1056, 0
1057, 1
1058, 1
1059, 0
1060, 0
1061, 0
1062, 0
1063, 0
1064, 0
1065, 0
1066, 0
1067, 0
1068, 1
1069, 0
1070, 0
1071, 0
1072, 0
1073, 0
1074, 0
1075, 0
1076, 1
1077, 0
1078, 0
1079, 0
1080, 0
1081, 0
1082, 0
1083, 1
1084, 0
1085, 0
1086, 1
1087, 1
1088, 0
1089, 0
1090, 0
1091, 0
1092, 0
1093, 0
1094, 1
1095, 0
1096, 1
1097, 1
1098, 1
1099, 1
1100, 1
1101, 0
1102, 0
1103, 0
1104, 1
1105, 0
1106, 0
1107, 0
1108, 0
1109, 1
1110, 0
1111, 1
1112, 0
1113, 0
1114, 0
1115, 0
1116, 0
1117, 0
1118, 0
1119, 0
1120, 0
1121, 0
1122, 0
1123, 0
1124, 0
1125, 0
1126, 0
1127, 0
1128, 0
1129, 1
1130, 0
1131, 1
1132, 0
1133, 0
1134, 1
1135, 0
1136, 1
1137, 0
1138, 0
1139, 1
1140, 0
1141, 0
1142, 0
1143, 1
1144, 1
1145, 1
1146, 1
1147, 0
1148, 1
1149, 0
1150, 0
1151, 1
1152, 0
1153, 0
1154, 1
1155, 0
1156, 0
1157, 0
1158, 0
1159, 0
1160, 0
1161, 1
1162, 0
1163, 1
1164, 1
1165, 0
1166, 0
1167, 0
1168, 0
1169, 1
1170, 0
1171, 0
1172, 0
1173, 0
1174, 1
1175, 0
1176, 0
1177, 0
1178, 0
1179, 0
1180, 0
1181, 0
1182, 0
1183, 1
1184, 0
1185, 1
1186, 0
1187, 0
1188, 0
1189, 0
1190, 1
1191, 0
1192, 1
1193, 0
1194, 0
1195, 0
1196, 0
1197, 1
1198, 1
1199, 0
1200, 0
1201, 0
1202, 0
1203, 0
1204, 0
1205, 0
1206, 0
1207, 0
1208, 1
1209, 1
1210, 1
1211, 0
1212, 0
1213, 0
1214, 1
1215, 0
1216, 0
1217, 0
1218, 1
1219, 0
1220, 1
1221, 1
1222, 0
1223, 0
1224, 1
1225, 0
1226, 1
1227, 0
1228, 0
1229, 1
1230, 1
1231, 0
1232, 0
1233, 0
1234, 0
1235, 0
1236, 0
1237, 0
1238, 0
1239, 1
1240, 1
1241, 1
1242, 1
1243, 1
1244, 1
1245, 0
1246, 1
1247, 0
1248, 1
1249, 0
1250, 1
1251, 0
1252, 1
1253, 0
1254, 0
1255, 1
1256, 0
1257, 0
1258, 1
1259, 1
1260, 0
1261, 0
1262, 1
1263, 0
1264, 0
1265, 1
1266, 0
1267, 0
1268, 0
1269, 1
1270, 0
1271, 1
1272, 0
1273, 0
1274, 1
1275, 1
1276, 1
1277, 1
1278, 0
1279, 0
1280, 0
1281, 0
1282, 0
1283, 0
1284, 0
1285, 1
1286, 1
1287, 1
1288, 0
1289, 1
1290, 0
1291, 1
1292, 0
1293, 1
1294, 1
1295, 0
1296, 0
1297, 1
1298, 0
1299, 0
1300, 0
1301, 0
1302, 0
1303, 0
1304, 0
1305, 0
1306, 0
1307, 0
1308, 1
1309, 1
1310, 0
1311, 0
1312, 0
1313, 1
1314, 1
1315, 0
1316, 0
1317, 0
1318, 0
1319, 1
1320, 0
1321, 1
1322, 0
1323, 0
1324, 0
1325, 0
1326, 1
1327, 0
1328, 0
1329, 0
1330, 0
1331, 0
1332, 1
1333, 1
1334, 0
1335, 0
1336, 0
1337, 1
1338, 1
1339, 0
1340, 0
1341, 1
1342, 0
1343, 0
1344, 1
1345, 1
1346, 0
1347, 0
1348, 0
1349, 1
1350, 0
1351, 1
1352, 1
1353, 0
1354, 0
1355, 1
1356, 0
1357, 0
1358, 1
1359, 1
1360, 1
1361, 1
1362, 0
1363, 1
1364, 0
1365, 0
1366, 0
1367, 1
1368, 1
1369, 1
1370, 1
1371, 0
1372, 0
1373, 0
1374, 1
1375, 1
1376, 0
1377, 0
1378, 1
1379, 0
1380, 0
1381, 0
1382, 1
1383, 0
1384, 0
1385, 0
1386, 1
1387, 0
1388, 1
1389, 0
1390, 0
1391, 1
1392, 0
1393, 0
1394, 0
1395, 0
1396, 0
1397, 1
1398, 0
1399, 0
1400, 0
1401, 0
1402, 0
1403, 1
1404, 0
1405, 0
1406, 1
1407, 1
1408, 0
1409, 0
1410, 1
1411, 1
1412, 0
1413, 0
1414, 1
1415, 0
1416, 1
1417, 1
1418, 0
1419, 0
1420, 1
1421, 0
1422, 0
1423, 0
1424, 0
1425, 0
1426, 1
1427, 0
1428, 0
1429, 1
1430, 1
1431, 1
1432, 0
1433, 0
1434, 1
1435, 0
1436, 0
1437, 0
1438, 0
1439, 1
1440, 1
1441, 0
1442, 1
1443, 1
1444, 0
1445, 0
1446, 1
1447, 0
1448, 1
1449, 1
1450, 0
1451, 0
1452, 0
1453, 0
1454, 1
1455, 1
1456, 1
1457, 0
1458, 1
1459, 1
1460, 0
1461, 0
1462, 1
1463, 0
1464, 0
1465, 1
1466, 0
1467, 0
1468, 0
1469, 1
1470, 0
1471, 1
1472, 0
1473, 1
1474, 0
1475, 0
1476, 0
1477, 0
1478, 1
1479, 0
1480, 0
1481, 0
1482, 0
1483, 0
1484, 1
1485, 0
1486, 1
1487, 1
1488, 0
1489, 0
1490, 1
1491, 1
1492, 0
1493, 0
1494, 1
1495, 0
1496, 0
1497, 0
1498, 0
1499, 1
1500, 1
1501, 0
1502, 0
1503, 1
1504, 0
1505, 0
1506, 0
1507, 1
1508, 1
1509, 1
1510, 0
1511, 0
1512, 0
1513, 1
1514, 1
1515, 0
1516, 1
1517, 0
1518, 0
1519, 0
1520, 0
1521, 0
1522, 1
1523, 0
1524, 0
1525, 0
1526, 0
1527, 0
1528, 0
1529, 0
1530, 0
1531, 0
1532, 0
1533, 0
1534, 1
1535, 1
1536, 0
1537, 1
1538, 0
1539, 1
1540, 0
1541, 0
1542, 1
1543, 0
1544, 0
1545, 0
1546, 1
1547, 1
1548, 1
1549, 0
1550, 0
1551, 1
1552, 0
1553, 0
1554, 0
1555, 1
1556, 1
1557, 1
1558, 0
1559, 1
1560, 1
1561, 1
1562, 0
1563, 0
1564, 0
1565, 1
1566, 1
1567, 0
1568, 1
1569, 0
1570, 0
1571, 1
1572, 0
1573, 1
1574, 0
1575, 0
1576, 0
1577, 0
1578, 1
1579, 0
1580, 0
1581, 1
1582, 0
1583, 1
1584, 0
1585, 0
1586, 0
1587, 0
1588, 0
1589, 0
1590, 0
1591, 0
1592, 0
1593, 1
1594, 0
1595, 0
1596, 1
1597, 1
1598, 0
1599, 1
1600, 0
1601, 0
1602, 0
1603, 1
1604, 0
1605, 0
1606, 0
1607, 1
1608, 0
1609, 0
1610, 0
1611, 0
1612, 0
1613, 0
1614, 1
1615, 1
1616, 0
1617, 0
1618, 0
1619, 0
1620, 0
1621, 1
1622, 1
1623, 1
1624, 0
1625, 0
1626, 0
1627, 0
1628, 0
1629, 0
1630, 1
1631, 1
1632, 1
1633, 0
1634, 1
1635, 0
1636, 0
1637, 0
1638, 0
1639, 1
1640, 0
1641, 0
1642, 1
1643, 0
1644, 1
1645, 0
1646, 0
1647, 0
1648, 0
1649, 0
1650, 0
1651, 0
1652, 0
1653, 1
1654, 0
1655, 0
1656, 0
1657, 0
1658, 0
1659, 1
1660, 1
1661, 1
1662, 0
1663, 0
1664, 0
1665, 0
1666, 0
1667, 1
1668, 0
1669, 0
1670, 0
1671, 0
1672, 0
1673, 0
1674, 0
1675, 1
1676, 1
1677, 0
1678, 0
1679, 1
1680, 0
1681, 0
1682, 0
1683, 1
1684, 0
1685, 0
1686, 0
1687, 0
1688, 1
1689, 1
1690, 1
1691, 0
1692, 0
1693, 0
1694, 0
1695, 0
1696, 0
1697, 0
1698, 0
1699, 0
1700, 0
1701, 0
1702, 0
1703, 0
1704, 0
1705, 0
1706, 0
1707, 0
1708, 0
1709, 0
1710, 1
1711, 1
1712, 0
1713, 0
1714, 0
1715, 0
1716, 1
1717, 1
1718, 0
1719, 0
1720, 1
1721, 0
1722, 1
1723, 1
1724, 0
1725, 0
1726, 0
1727, 1
1728, 1
1729, 0
1730, 0
1731, 1
1732, 0
1733, 0
1734, 0
1735, 1
1736, 0
1737, 1
1738, 1
1739, 1
1740, 0
1741, 1
1742, 0
1743, 0
1744, 0
1745, 0
1746, 1
1747, 0
1748, 1
1749, 1
1750, 0
1751, 0
1752, 1
1753, 1
1754, 1
1755, 0
1756, 0
1757, 0
1758, 0
1759, 1
1760, 0
1761, 0
1762, 0
1763, 1
1764, 1
1765, 1
1766, 1
1767, 0
1768, 0
1769, 0
1770, 0
1771, 0
1772, 0
1773, 0
1774, 1
1775, 1
1776, 1
1777, 0
1778, 1
1779, 0
1780, 0
1781, 1
1782, 1
1783, 0
1784, 0
1785, 1
1786, 0
1787, 1
1788, 0
1789, 1
1790, 0
1791, 0
1792, 0
1793, 0
1794, 0
1795, 1
1796, 0
1797, 1
1798, 0
1799, 0
1800, 0
1801, 0
1802, 1
1803, 1
1804, 0
1805, 1
1806, 0
1807, 0
1808, 1
1809, 1
1810, 0
1811, 1
1812, 0
1813, 0
1814, 1
1815, 0
1816, 0
1817, 0
1818, 0
1819, 0
1820, 0
1821, 1
1822, 0
1823, 0
1824, 0
1825, 0
1826, 1
1827, 0
1828, 0
1829, 0
1830, 0
1831, 1
1832, 0
1833, 0
1834, 1
1835, 0
1836, 1
1837, 0
1838, 1
1839, 0
1840, 0
1841, 1
1842, 0
1843, 0
1844, 1
1845, 1
1846, 0
1847, 0
1848, 0
1849, 0
1850, 0
1851, 0
1852, 0
1853, 0
1854, 0
1855, 1
1856, 0
1857, 0
1858, 0
1859, 1
1860, 0
1861, 0
1862, 0
1863, 1
1864, 1
1865, 0
1866, 0
1867, 0
1868, 0
1869, 1
1870, 1
1871, 1
1872, 0
1873, 0
1874, 1
1875, 0
1876, 1
1877, 0
1878, 1
1879, 0
1880, 0
1881, 0
1882, 0
1883, 0
1884, 0
1885, 1
1886, 1
1887, 0
1888, 0
1889, 0
1890, 0
1891, 0
1892, 0
1893, 0
1894, 0
1895, 1
1896, 1
1897, 0
1898, 1
1899, 0
1900, 1
1901, 0
1902, 1
1903, 0
1904, 0
1905, 0
1906, 0
1907, 0
1908, 0
1909, 1
1910, 0
1911, 1
1912, 0
1913, 0
1914, 1
1915, 1
1916, 0
1917, 0
1918, 1
1919, 1
1920, 0
1921, 1
1922, 0
1923, 0
1924, 1
1925, 0
1926, 0
1927, 0
1928, 0
1929, 0
1930, 1
1931, 0
1932, 0
1933, 1
1934, 0
1935, 0
1936, 1
1937, 1
1938, 0
1939, 0
1940, 0
1941, 1
1942, 0
1943, 0
1944, 1
1945, 1
1946, 0
1947, 1
1948, 1
1949, 0
1950, 0
1951, 0
1952, 0
1953, 0
1954, 1
1955, 0
1956, 1
1957, 0
1958, 1
1959, 0
1960, 0
1961, 0
1962, 0
1963, 0
1964, 1
1965, 1
1966, 0
1967, 1
1968, 1
1969, 0
1970, 0
1971, 1
1972, 0
1973, 1
1974, 0
1975, 0
1976, 0
1977, 0
1978, 0
1979, 0
1980, 0
1981, 0
1982, 0
1983, 1
1984, 0
1985, 0
1986, 1
1987, 0
1988, 0
1989, 0
1990, 0
1991, 1
1992, 0
1993, 1
1994, 0
1995, 0
1996, 1
1997, 1
1998, 0
1999, 1
2000, 1
2001, 1
2002, 0
2003, 0
2004, 1
2005, 1
2006, 0
2007, 0
2008, 1
2009, 1
2010, 1
2011, 1
2012, 0
2013, 1
2014, 0
2015, 0
2016, 0
2017, 1
2018, 1
2019, 1
2020, 0
2021, 0
2022, 0
2023, 0
2024, 0
2025, 0
2026, 1
2027, 1
2028, 1
2029, 0
2030, 0
2031, 0
2032, 0
2033, 0
2034, 1
2035, 1
2036, 0
2037, 1
2038, 1
2039, 0
2040, 1
2041, 0
2042, 1
2043, 0
2044, 0
2045, 1
2046, 0
2047, 0
2048, 0
2049, 0
2050, 1
2051, 0
2052, 1
2053, 1
2054, 0
2055, 0
2056, 1
2057, 0
2058, 0
2059, 0
2060, 1
2061, 1
2062, 1
2063, 0
2064, 1
2065, 1
2066, 0
2067, 0
2068, 0
2069, 1
2070, 0
2071, 1
2072, 1
2073, 0
2074, 0
2075, 0
2076, 0
2077, 1
2078, 0
2079, 0
2080, 0
2081, 0
2082, 1
2083, 0
2084, 0
2085, 1
2086, 0
2087, 0
2088, 0
2089, 1
2090, 0
2091, 1
2092, 0
2093, 0
2094, 0
2095, 0
2096, 1
2097, 1
2098, 1
2099, 0
2100, 0
2101, 0
2102, 0
2103, 1
2104, 0
2105, 1
2106, 1
2107, 0
2108, 1
2109, 0
2110, 1
2111, 0
2112, 0
2113, 0
2114, 1
2115, 1
2116, 0
2117, 1
2118, 0
2119, 0
2120, 1
2121, 1
2122, 1
2123, 0
2124, 1
2125, 0
2126, 1
2127, 0
2128, 0
2129, 0
2130, 0
2131, 0
2132, 1
2133, 0
2134, 0
2135, 1
2136, 1
2137, 0
2138, 0
2139, 1
2140, 0
2141, 0
2142, 0
2143, 0
2144, 0
2145, 0
2146, 1
2147, 1
2148, 1
2149, 1
2150, 0
2151, 1
2152, 0
2153, 0
2154, 0
2155, 0
2156, 0
2157, 0
2158, 1
2159, 1
2160, 0
2161, 0
2162, 0
2163, 1
2164, 0
2165, 0
2166, 0
2167, 1
2168, 0
2169, 0
2170, 0
2171, 0
2172, 0
2173, 0
2174, 1
2175, 0
2176, 1
2177, 0
2178, 0
2179, 0
2180, 1
2181, 1
2182, 1
2183, 0
2184, 1
2185, 1
2186, 1
2187, 0
2188, 0
2189, 1
2190, 0
2191, 0
2192, 1
2193, 1
2194, 0
2195, 0
2196, 1
2197, 0
2198, 1
2199, 0
2200, 0
2201, 1
2202, 0
2203, 1
2204, 0
2205, 0
2206, 1
2207, 0
2208, 0
2209, 1
2210, 1
2211, 0
2212, 1
2213, 1
2214, 0
2215, 0
2216, 1
2217, 1
2218, 0
2219, 1
2220, 1
2221, 1
2222, 1
2223, 1
2224, 0
2225, 1
2226, 0
2227, 0
2228, 0
2229, 0
2230, 0
2231, 1
2232, 0
2233, 1
2234, 0
2235, 0
2236, 0
2237, 0
2238, 1
2239, 0
2240, 0
2241, 0
2242, 0
2243, 1
2244, 1
2245, 0
2246, 0
2247, 1
2248, 0
2249, 1
2250, 1
2251, 0
2252, 0
2253, 1
2254, 1
2255, 0
2256, 1
2257, 1
2258, 0
2259, 0
2260, 0
2261, 0
2262, 0
2263, 1
2264, 0
2265, 0
2266, 1
2267, 0
2268, 0
2269, 0
2270, 0
2271, 1
2272, 0
2273, 0
2274, 0
2275, 1
2276, 0
2277, 1
2278, 0
2279, 1
2280, 0
2281, 0
2282, 0
2283, 1
2284, 0
2285, 1
2286, 0
2287, 1
2288, 1
2289, 0
2290, 0
2291, 0
2292, 1
2293, 1
2294, 1
2295, 0
2296, 0
2297, 1
2298, 0
2299, 0
2300, 0
2301, 0
2302, 0
2303, 0
2304, 0
2305, 0
2306, 0
2307, 1
2308, 0
2309, 1
2310, 0
2311, 0
2312, 0
2313, 1
2314, 1
2315, 0
2316, 1
2317, 0
2318, 0
2319, 1
2320, 0
2321, 1
2322, 0
2323, 0
2324, 1
2325, 1
2326, 0
2327, 1
2328, 1
2329, 1
2330, 0
2331, 0
2332, 0
2333, 0
2334, 0
2335, 0
2336, 1
2337, 1
2338, 0
2339, 0
2340, 0
2341, 1
2342, 1
2343, 0
2344, 0
2345, 1
2346, 0
2347, 0
2348, 1
2349, 0
2350, 0
2351, 0
2352, 1
2353, 0
2354, 0
2355, 0
2356, 0
2357, 1
2358, 0
2359, 0
2360, 0
2361, 0
2362, 1
2363, 0
2364, 0
2365, 0
2366, 1
2367, 0
2368, 0
2369, 0
2370, 1
2371, 0
2372, 0
2373, 1
2374, 0
2375, 0
2376, 0
2377, 0
2378, 1
2379, 0
2380, 0
2381, 0
2382, 1
2383, 1
2384, 1
2385, 0
2386, 0
2387, 1
2388, 0
2389, 0
2390, 1
2391, 0
2392, 0
2393, 1
2394, 0
2395, 0
2396, 0
2397, 0
2398, 0
2399, 1
2400, 0
2401, 1
2402, 0
2403, 1
2404, 0
2405, 0
2406, 1
2407, 0
2408, 0
2409, 1
2410, 1
2411, 0
2412, 1
2413, 0
2414, 1
2415, 1
2416, 1
2417, 0
2418, 0
2419, 1
2420, 1
2421, 0
2422, 1
2423, 0
2424, 1
2425, 0
2426, 0
2427, 0
2428, 0
2429, 0
2430, 1
2431, 0
2432, 0
2433, 0
2434, 0
2435, 0
2436, 0
2437, 0
2438, 1
2439, 0
2440, 0
2441, 0
2442, 0
2443, 1
2444, 0
2445, 0
2446, 1
2447, 1
2448, 1
2449, 1
2450, 0
2451, 0
2452, 0
2453, 0
2454, 1
2455, 0
2456, 0
2457, 0
2458, 1
2459, 0
2460, 0
2461, 0
2462, 0
2463, 1
2464, 0
2465, 1
2466, 0
2467, 0
2468, 0
2469, 0
2470, 1
2471, 1
2472, 1
2473, 0
2474, 1
2475, 1
2476, 1
2477, 0
2478, 0
2479, 0
2480, 0
2481, 0
2482, 0
2483, 1
2484, 0
2485, 1
2486, 1
2487, 0
2488, 0
2489, 0
2490, 1
2491, 1
2492, 0
2493, 1
2494, 1
2495, 1
2496, 0
2497, 0
